"dataset","source","yi","vi","weight"
"psymetadata::lowe2020::lowe2020","psymetadata",0.620032032459466,0.0104020473096227,96.1349213510037
"psymetadata::lowe2020::lowe2020","psymetadata",0.141117652996126,0.00905241020297503,110.467817694712
"psymetadata::lowe2020::lowe2020","psymetadata",0.444890818935799,0.0585176735476436,17.0888543473251
"psymetadata::lowe2020::lowe2020","psymetadata",0.227220841880276,0.0323881558236563,30.8754844037647
"psymetadata::lowe2020::lowe2020","psymetadata",0.0524080485719035,0.00545158451763608,183.432907765616
"psymetadata::lowe2020::lowe2020","psymetadata",0,0.0523809523809524,19.0909090909091
"psymetadata::lowe2020::lowe2020","psymetadata",-0.46502861045483,0.0383921389316735,26.0469988864049
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0758678688322508,0.0400005867130499,24.9996333097224
"psymetadata::lowe2020::lowe2020","psymetadata",0.0837842653705987,0.0130748032805975,76.4829862858406
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0465944065072855,0.00452778276577747,220.858652397889
"psymetadata::lowe2020::lowe2020","psymetadata",0.268233796181185,0.00606536402391022,164.870566062962
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0114821907172022,0.00387170021615912,258.284460100075
"psymetadata::lowe2020::lowe2020","psymetadata",0.0777114744911443,0.0116156003580744,86.0911161862476
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0930176531789072,0.00742487402507701,134.682419745112
"psymetadata::lowe2020::lowe2020","psymetadata",-1.41335635071307,0.193572597026388,5.166020476874
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0684792554467515,0.00638593473132011,156.594146679178
"psymetadata::lowe2020::lowe2020","psymetadata",0.0120541258835456,0.0187283382665088,53.3950201971875
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0653667520385213,0.00599614625868559,166.773783836822
"psymetadata::lowe2020::lowe2020","psymetadata",0.784692093334891,0.00703122093090195,142.222810209965
"psymetadata::lowe2020::lowe2020","psymetadata",-0.705116546268083,0.00259908022716858,384.751493834953
"psymetadata::lowe2020::lowe2020","psymetadata",0.678382004752782,0.000632864091543143,1580.11809069725
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0380946119190459,0.00424508970673224,235.566282242307
"psymetadata::lowe2020::lowe2020","psymetadata",0.697007111215544,0.0709030417234128,14.1037672812532
"psymetadata::lowe2020::lowe2020","psymetadata",0.506687578911516,0.0120465768687638,83.0111334443024
"psymetadata::lowe2020::lowe2020","psymetadata",0.0379005764143396,0.0153178888891378,65.2831475170913
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0428319765058983,0.0144518454072906,69.1953153259946
"psymetadata::lowe2020::lowe2020","psymetadata",0.145025929579416,0.00202675157052941,493.400382435027
"psymetadata::lowe2020::lowe2020","psymetadata",0.771217758356558,0.00373097760419818,268.026267130303
"psymetadata::lowe2020::lowe2020","psymetadata",0.929364505435637,0.00525289413628027,190.371245651664
"psymetadata::lowe2020::lowe2020","psymetadata",-0.104192609172036,0.00687513569624993,145.451674582286
"psymetadata::lowe2020::lowe2020","psymetadata",0.111702933291037,0.0741982194926207,13.477412353533
"psymetadata::lowe2020::lowe2020","psymetadata",-0.0414420035432251,0.0177302148448935,56.4008958012154
"psymetadata::lowe2020::lowe2020","psymetadata",-0.143663317938738,0.0529845938038005,18.8734107069492
"psymetadata::lowe2020::lowe2020","psymetadata",0.131076054286711,0.0116688576087545,85.698192019222
"psymetadata::lowe2020::lowe2020","psymetadata",0.100637482846534,0.0142850633422913,70.0031897681178
"psymetadata::lowe2020::lowe2020","psymetadata",0.691043835671284,0.0349376455361214,28.622421020504
"psymetadata::lowe2020::lowe2020","psymetadata",-0.233705828879891,0.111347776530456,8.98087084591654
"psymetadata::lowe2020::lowe2020","psymetadata",-0.128591782623775,0.0257293791624244,38.8660757683736
"psymetadata::lowe2020::lowe2020","psymetadata",-0.146530529747049,0.0182865032407347,54.6851405561462
"psymetadata::lowe2020::lowe2020","psymetadata",-0.166238210387596,0.00225002343348043,444.439815657011
"psymetadata::lowe2020::lowe2020","psymetadata",0.124410352209032,0.015090940795931,66.2649210226597
"psymetadata::lowe2020::lowe2020","psymetadata",0.472182158466174,0.0235524013559743,42.4585155834371
"psymetadata::lowe2020::lowe2020","psymetadata",-0.102626279596532,0.0220160965454553,45.4213124445272
"psymetadata::lowe2020::lowe2020","psymetadata",-0.203956624327083,0.0433278537027769,23.0798415924283
"psymetadata::lowe2020::lowe2020","psymetadata",0.123757396476812,0.00368694947914699,271.226933174946
"psymetadata::lowe2020::lowe2020","psymetadata",0.718163177864063,0.0305852146280631,32.6955364597135
"psymetadata::lowe2020::lowe2020","psymetadata",-0.15231278418523,0.00854227895629994,117.064779213573
"psymetadata::lowe2020::lowe2020","psymetadata",-0.115302402890024,0.0175407416142968,57.0101322959424
"psymetadata::lowe2020::lowe2020","psymetadata",0.185654724101321,0.0253080630663426,39.5130989431549
